Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-December-2024,932.05,970.50,932.05,953.55,956.768551643339818824,286794,11678,274395480.00,83352,29.06,38.45,21.50
26-December-2024,941.95,945.00,928.40,932.15,935.750970305855261936,53849,3384,50389254.00,16880,31.35,16.60,-9.80
24-December-2024,944.00,945.85,930.00,934.60,936.949707267020762916,66272,4426,62093531.00,20943,31.60,15.85,-9.40
23-December-2024,936.15,948.90,930.00,944.70,941.969690746471592156,141211,6357,133016482.00,39626,28.06,18.90,8.55
20-December-2024,961.00,966.30,927.05,930.00,943.167117950715885847,102670,7307,96834968.00,48256,47.00,39.25,-31.00
19-December-2024,955.10,966.80,947.45,964.05,956.110020090253479155,163761,11782,156573533.00,69494,42.44,19.35,8.95
18-December-2024,984.65,984.65,961.00,965.85,968.225783699059561128,76560,3768,74127366.00,37117,48.48,23.65,-18.80
17-December-2024,1003.00,1003.00,972.05,975.15,985.137383363859626689,265891,15842,261939164.00,163362,61.44,30.95,-27.85
16-December-2024,992.25,1007.60,986.00,999.70,999.147626841243862520,290225,10362,289977620.00,157318,54.21,21.60,7.45
13-December-2024,993.80,997.00,965.55,987.05,979.906475336609023036,125368,6176,122848915.00,44363,35.39,31.45,-6.75
12-December-2024,985.00,1005.55,985.00,997.90,998.725504075790560905,224619,10562,224332724.00,90468,40.28,20.55,12.90
11-December-2024,986.30,999.90,981.40,984.95,990.844024476960209916,99849,4412,98934785.00,57745,57.83,18.50,-1.35
10-December-2024,983.15,988.75,979.55,984.25,983.961569803448613057,184074,9184,181121742.00,107922,58.63,9.20,1.10
9-December-2024,991.05,994.50,978.20,982.80,984.378295735175781791,180195,11197,177380047.00,80244,44.53,16.30,-8.25
6-December-2024,1000.00,1003.00,986.70,990.65,993.184188917518475521,105951,6091,105228858.00,48389,45.67,16.30,-9.35
5-December-2024,1001.80,1004.80,991.00,997.95,998.489754843715899997,164956,7121,164706876.00,68329,41.42,13.80,-3.85
4-December-2024,1003.05,1006.05,990.55,998.95,997.940108453163774303,119683,8487,119436466.00,49548,41.40,15.50,-4.10
3-December-2024,994.95,1011.40,991.10,998.40,1001.853474695601755984,60365,2717,60476885.00,21396,35.44,20.30,3.45
2-December-2024,995.00,995.00,979.25,990.45,984.816826564332160750,187620,14116,184771333.00,82199,43.81,15.75,-4.55
29-November-2024,997.70,999.00,987.40,996.40,994.543159013887965977,150490,12015,149668800.00,43165,28.68,11.60,-1.30
