Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-January-2025,48.30,48.89,48.03,48.77,48.601283448359365540,16518,240,802796.00,5011,30.34,0.86,0.47
31-December-2024,47.98,48.26,47.00,48.03,47.660728165904921804,64326,542,3065824.00,29118,45.27,1.26,0.05
30-December-2024,48.61,48.61,46.75,47.23,47.775144544414556472,64686,459,3090383.00,41072,63.49,1.86,-1.38
27-December-2024,48.89,48.89,47.53,47.66,47.815542135851798038,44048,541,2106179.00,25468,57.82,1.36,-1.23
26-December-2024,48.87,48.93,47.85,47.98,48.151828894489476193,58724,630,2827668.00,31692,53.97,1.08,-0.89
24-December-2024,49.15,49.15,47.96,48.14,48.340674135692647978,20797,250,1005341.00,9708,46.68,1.19,-1.01
23-December-2024,48.81,49.75,48.00,48.19,48.618924865206840221,105903,907,5148890.00,35228,33.26,1.75,-0.62
20-December-2024,50.64,50.69,48.40,48.74,49.393087531976420865,107892,1073,5329119.00,53399,49.49,2.29,-1.90
19-December-2024,50.26,50.69,49.61,50.09,50.116099264247412395,40095,361,2009405.00,17243,43.01,1.08,-0.17
18-December-2024,51.49,51.63,50.51,50.71,50.993791012795383435,82139,673,4188579.00,37937,46.19,1.12,-0.78
17-December-2024,52.90,52.90,51.20,51.37,51.735733529267695322,40830,233,2112370.00,20948,51.31,1.70,-1.53
16-December-2024,52.86,53.10,52.01,52.19,52.366435898927608742,51567,453,2700380.00,20481,39.72,1.09,-0.67
13-December-2024,52.43,52.68,50.95,52.00,51.720501734919191731,107786,824,5574746.00,39600,36.74,1.73,-0.43
12-December-2024,54.00,54.63,52.35,52.57,52.615175021547529679,71934,442,3784820.00,33216,46.18,2.28,-1.43
11-December-2024,54.47,54.47,53.13,53.56,53.741636899699495379,70548,641,3791365.00,31351,44.44,1.34,-0.91
10-December-2024,53.63,55.77,53.04,53.60,54.047267065723441562,66156,553,3575551.00,26927,40.70,2.73,-0.03
9-December-2024,55.13,55.13,53.55,53.87,53.998810477315802412,126101,1130,6809304.00,53599,42.50,1.58,-1.26
6-December-2024,54.28,55.88,53.71,54.04,54.728104879373206112,103128,902,5644000.00,26055,25.26,2.17,-0.24
5-December-2024,55.09,55.38,53.57,54.55,54.381067397863141336,116339,734,6326639.00,46913,40.32,1.81,-0.54
4-December-2024,51.06,55.11,51.06,54.82,54.005128671613409050,230859,1432,12467570.00,52334,22.67,4.05,3.76
3-December-2024,50.58,51.54,50.30,50.91,51.005064553374619502,76216,559,3887402.00,20110,26.39,1.24,0.33
2-December-2024,50.00,50.20,49.51,49.87,49.950286867659445971,125842,865,6285844.00,42951,34.13,0.69,-0.13
29-November-2024,50.03,50.90,49.40,50.07,50.142465118076759556,129365,1009,6486680.00,44633,34.50,1.50,0.04
28-November-2024,50.24,51.13,49.37,50.35,50.424964678933596395,119617,881,6031683.00,47794,39.96,1.76,0.11
27-November-2024,48.93,49.55,48.50,49.36,49.204628210715741821,71129,682,3499876.00,28015,39.39,1.05,0.43
26-November-2024,48.95,49.43,48.70,48.92,48.969837533462568079,43332,435,2121961.00,20592,47.52,0.73,-0.03
25-November-2024,49.15,50.30,48.27,48.80,49.153984946656320071,210053,1097,10324942.00,46970,22.36,2.03,-0.35
22-November-2024,47.32,47.66,46.56,46.98,47.005280304058639880,73670,796,3462879.00,23893,32.43,1.10,-0.34
21-November-2024,47.73,47.84,46.15,46.39,46.656182998309636535,136657,1492,6375894.00,76928,56.29,1.69,-1.34
19-November-2024,47.90,49.31,47.31,47.73,48.305281930530979616,71773,601,3467015.00,20304,28.29,2.00,-0.17
