Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
24-December-2024,76.21,76.85,75.92,76.03,76.324141023849526031,307721,1996,23486541.00,92938,30.20,0.93,-0.18
23-December-2024,76.94,77.47,75.39,76.21,76.123371143755304017,418315,2564,31843548.00,114042,27.26,2.08,-0.73
20-December-2024,77.81,78.61,75.80,76.08,77.276985839807146774,253457,1784,19586393.00,118835,46.89,2.81,-1.73
19-December-2024,77.55,78.42,77.30,77.85,77.843285479188129674,523187,3119,40726595.00,161325,30.84,1.12,0.30
18-December-2024,79.59,79.89,78.35,78.52,79.077307168670834194,280582,2718,22187669.00,92178,32.85,1.54,-1.07
17-December-2024,81.08,81.67,79.13,79.44,80.292020473069759779,358129,1780,28754901.00,155677,43.47,2.54,-1.64
16-December-2024,81.69,82.72,81.42,81.55,81.949701175470896473,353050,2347,28932342.00,96043,27.20,1.30,-0.14
13-December-2024,82.95,82.95,79.74,81.48,81.171347790425684267,460858,1890,37408465.00,82181,17.83,3.21,-1.47
12-December-2024,84.70,84.70,82.60,82.96,83.272034258387556340,120029,1203,9995059.00,51751,43.12,2.10,-1.74
11-December-2024,84.93,85.32,83.72,84.11,84.501336313717867729,226369,1882,19128483.00,108440,47.90,1.60,-0.82
10-December-2024,85.49,85.76,84.20,84.59,84.748976696315053817,379897,2561,32195882.00,111181,29.27,1.56,-0.90
9-December-2024,85.44,86.26,84.81,85.09,85.397818056867966669,232820,1416,19882320.00,70291,30.19,1.45,-0.35
6-December-2024,85.65,86.95,84.62,85.11,85.717195943546853774,436539,2540,37418899.00,129346,29.63,2.33,-0.54
5-December-2024,87.15,87.50,85.05,85.58,85.878655742610875684,708406,3397,60836955.00,242909,34.29,2.45,-1.57
4-December-2024,83.90,87.25,82.82,86.90,86.047796880149639176,2309021,6896,198686170.00,715295,30.98,4.43,3.00
3-December-2024,81.56,83.85,81.56,83.11,82.975580360179705361,676218,2799,56109581.00,159569,23.60,2.29,1.55
2-December-2024,82.05,82.05,81.01,81.53,81.521814655047624562,345410,2040,28158450.00,122284,35.40,1.04,-0.52
29-November-2024,82.13,83.46,81.10,82.05,82.234022708278501936,433146,2894,35619338.00,116504,26.90,2.36,-0.08
28-November-2024,82.96,84.31,81.75,82.21,83.199042515465542377,456822,1864,38007153.00,114626,25.09,2.56,-0.75
27-November-2024,81.64,82.72,81.34,82.08,82.033238573528837772,307444,1945,25220627.00,107545,34.98,1.38,0.44
26-November-2024,81.29,82.65,80.81,81.86,81.806860522458596457,584008,2679,47775861.00,212603,36.40,1.84,0.57
25-November-2024,79.25,82.45,78.92,81.30,80.894187921709039881,974161,4524,78803963.00,347781,35.70,3.53,2.05
22-November-2024,76.81,77.75,76.06,76.84,76.949927031747170984,417990,2335,32164300.00,175169,41.91,1.69,0.03
21-November-2024,77.71,77.80,74.95,76.06,76.009674522731745719,650368,3930,49434260.00,151911,23.36,2.85,-1.65
19-November-2024,77.00,80.45,77.00,77.70,78.370138769028961993,579380,3501,45406091.00,137288,23.70,3.45,0.70
18-November-2024,78.00,78.19,75.65,76.46,76.625365876143723063,347112,2179,26597584.00,74696,21.52,2.54,-1.54
14-November-2024,76.46,78.96,76.46,77.03,77.851124756248740689,585638,3156,45592577.00,245556,41.93,2.50,0.57
13-November-2024,80.00,80.29,76.60,76.90,78.181621702857776720,558931,4386,43698132.00,201287,36.01,3.69,-3.10
12-November-2024,82.00,82.63,79.53,79.97,81.438117627529099289,409632,3352,33359659.00,184324,45.00,3.10,-2.03
11-November-2024,81.51,83.10,80.81,81.62,81.991290686229146861,475468,2484,38984235.00,129939,27.33,2.29,0.11
8-November-2024,85.60,85.60,82.05,82.36,83.433392949864420469,277328,1838,23138416.00,71285,25.70,3.55,-3.24
7-November-2024,86.39,87.46,84.00,84.68,86.238116132177603796,697395,2916,60142031.00,126127,18.09,3.46,-1.71
6-November-2024,83.73,86.18,82.89,85.58,84.484263432185315009,269595,1708,22776535.00,108531,40.26,3.29,1.85
5-November-2024,82.89,83.25,81.60,82.85,82.428179205948141347,351841,2051,29001613.00,82002,23.31,1.65,-0.04
4-November-2024,83.60,83.75,80.93,82.25,82.250714373487137376,512687,3153,42168872.00,227326,44.34,2.82,-1.35
1-November-2024,84.00,84.80,84.00,84.35,84.483912242021180467,138335,1702,11687082.00,79571,57.52,0.80,0.35
31-October-2024,83.74,84.63,83.05,83.59,83.697688362828159367,346897,2282,29034477.00,103700,29.89,1.58,-0.15
30-October-2024,82.67,84.81,82.35,83.74,84.038631223816409001,404595,2145,34001610.00,110869,27.40,2.46,1.07
29-October-2024,81.84,83.44,81.00,82.62,82.355673987203901850,437946,1771,36067338.00,86359,19.72,2.44,0.78
28-October-2024,83.00,83.36,80.85,81.29,81.688107760170328925,464513,2516,37945188.00,139023,29.93,2.51,-1.71
25-October-2024,81.29,83.63,78.10,82.59,81.339270639063310416,1449872,8757,117931531.00,442380,30.51,5.53,1.30
24-October-2024,78.89,82.49,78.63,81.35,81.038818763016471358,922389,5781,74749315.00,223486,24.23,3.86,2.46
23-October-2024,77.50,79.61,75.29,78.00,77.936231170168413212,673997,3887,52528786.00,176899,26.25,4.32,0.50
22-October-2024,81.51,82.00,76.55,77.06,78.468103969173773934,403812,2705,31686362.00,145744,36.09,5.45,-4.45
21-October-2024,83.98,83.98,81.27,81.64,82.565620859529668148,195479,1276,16139845.00,79077,40.45,2.71,-2.34
18-October-2024,81.26,83.70,80.40,83.18,82.269266983468678295,362161,2005,29794720.00,104113,28.75,3.30,1.92
17-October-2024,82.81,83.31,81.00,81.15,81.629456473736813619,301163,2678,24583772.00,98211,32.61,2.31,-1.66
16-October-2024,82.19,83.33,82.17,82.81,82.856124426883363775,107308,836,8891125.00,47567,44.33,1.16,0.62
15-October-2024,82.41,83.32,82.00,82.19,82.476128376435340301,299058,1957,24665146.00,110573,36.97,1.32,-0.22
14-October-2024,83.31,84.00,82.20,82.42,82.852495724602910961,162558,1297,13468336.00,71362,43.90,1.80,-0.89
11-October-2024,84.43,84.43,83.14,83.25,83.483760381952873842,135933,966,11348198.00,41931,30.85,1.29,-1.18
10-October-2024,83.33,84.60,83.33,83.86,84.016985990464764588,415931,2651,34945269.00,122513,29.46,1.27,0.53
9-October-2024,83.38,84.39,83.02,83.32,83.730530572698359205,474770,2930,39752744.00,149168,31.42,1.37,-0.06
8-October-2024,78.84,82.95,78.84,82.67,81.201000398020590139,504999,3711,41006424.00,137732,27.27,4.11,3.83
7-October-2024,85.49,85.49,79.74,80.38,81.448064339076945827,1054911,7477,85920459.00,352062,33.37,5.75,-5.11
4-October-2024,84.79,85.85,82.52,83.85,84.523914232155799328,854073,6128,72189593.00,336981,39.46,3.33,-0.94
3-October-2024,86.21,86.51,84.15,84.49,85.388001036186995037,980518,7481,83724472.00,475587,48.50,2.36,-1.72
1-October-2024,87.01,88.20,87.01,87.80,87.762612170324890004,321832,2220,28244817.00,110706,34.40,1.19,0.79
30-September-2024,88.60,88.64,87.01,87.24,87.371756258402745961,266282,1813,23265526.00,131172,49.26,1.63,-1.36
27-September-2024,88.30,89.85,88.09,88.60,88.942326634212869130,422344,2691,37564258.00,184231,43.62,1.76,0.30
