Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-January-2025,1066.95,1076.95,1054.00,1072.05,1065.633661309512568223,52951,3930,56426368.00,24171,45.65,22.95,5.10
31-December-2024,1066.00,1070.00,1058.95,1065.25,1064.405721120810322449,39293,1993,41823694.00,15794,40.20,11.05,-0.75
30-December-2024,1075.95,1096.60,1064.00,1069.60,1077.829824982018700551,208550,9211,224781410.00,63537,30.47,32.60,-6.35
27-December-2024,1077.10,1086.20,1075.70,1077.50,1079.281398882094759350,106628,6848,115081617.00,34787,32.62,10.50,0.40
26-December-2024,1082.10,1092.00,1073.10,1076.90,1080.479617344133709636,136415,4388,147393627.00,31328,22.97,18.90,-5.20
24-December-2024,1079.15,1085.05,1076.00,1079.35,1081.090679258199016740,128552,6165,138976369.00,96697,75.22,9.05,0.20
23-December-2024,1079.15,1083.75,1072.70,1079.20,1078.464872187536812345,84890,4264,91550883.00,36056,42.47,11.05,0.05
20-December-2024,1106.95,1106.95,1067.60,1072.10,1080.397215680057973640,176632,8821,190832721.00,44535,25.21,39.35,-34.85
19-December-2024,1101.95,1119.00,1101.10,1108.45,1108.588814703866365413,78782,5741,87336844.00,35279,44.78,17.90,6.50
18-December-2024,1139.20,1139.55,1116.50,1122.45,1126.476898928547055210,43959,2071,49518798.00,19800,45.04,23.05,-16.75
17-December-2024,1149.95,1151.65,1130.50,1135.95,1137.778816308024971227,57346,2465,65247064.00,19211,33.50,21.15,-14.00
16-December-2024,1147.95,1154.90,1141.80,1150.55,1148.204150106560681988,69444,3280,79735889.00,24915,35.88,13.10,2.60
13-December-2024,1144.00,1151.00,1113.95,1148.65,1138.125358416052309529,169147,7302,192510490.00,52619,31.11,37.05,4.65
12-December-2024,1147.00,1154.00,1143.00,1145.60,1149.195574481028058702,65755,3754,75565355.00,31237,47.51,11.00,-1.40
11-December-2024,1151.00,1158.50,1144.60,1147.50,1149.235519093737617813,769755,2965,884629787.00,731985,95.09,13.90,-3.50
10-December-2024,1159.95,1165.00,1151.25,1153.50,1157.602141357592722183,71450,4203,82710673.00,28642,40.09,13.75,-6.45
9-December-2024,1185.20,1185.40,1161.00,1163.45,1172.919948603819055933,162658,6717,190784813.00,66166,40.68,24.40,-21.75
6-December-2024,1171.80,1193.65,1160.00,1186.05,1183.101959270778940677,352376,11673,416896736.00,99164,28.14,33.65,14.25
5-December-2024,1167.55,1176.75,1150.75,1167.30,1164.380606838268641527,90403,3145,105263500.00,26749,29.59,26.00,-0.25
4-December-2024,1162.90,1167.60,1154.25,1159.25,1161.465112848502729016,359287,2841,417299316.00,281255,78.28,13.35,-3.65
3-December-2024,1142.20,1164.50,1138.35,1160.05,1155.400820902461379063,75283,2485,86982040.00,28229,37.50,26.15,17.85
2-December-2024,1133.00,1141.40,1126.75,1136.75,1133.348345142191594681,61818,4070,70061328.00,26327,42.59,14.65,3.75
