Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-December-2024,244.75,247.30,239.80,240.55,243.242831646140035269,563658,6880,137105768.00,252346,44.77,7.50,-4.20
27-December-2024,246.80,248.20,244.50,245.00,246.847080059956024472,342918,3844,84648307.00,146606,42.75,3.70,-1.80
26-December-2024,244.10,248.70,244.10,246.85,246.729584191171566164,449774,4184,110972552.00,263797,58.65,4.60,2.75
24-December-2024,246.00,247.50,243.25,245.20,245.364051404670919086,138431,2593,33965991.00,46251,33.41,4.25,-0.80
23-December-2024,241.35,247.20,239.10,246.25,243.375678779427446476,487640,2779,118679716.00,68300,14.01,8.10,4.90
20-December-2024,248.60,249.65,238.50,240.30,247.190591555442949954,540727,6328,133662627.00,379331,70.15,11.15,-8.30
19-December-2024,246.00,250.95,244.85,248.25,248.049070773325728409,210390,1830,52187044.00,68242,32.44,6.10,2.25
18-December-2024,254.15,254.80,249.85,250.65,252.487808793657034270,305220,3583,77064329.00,189654,62.14,4.95,-3.50
17-December-2024,257.20,259.10,253.60,255.95,256.862606698508598052,136717,1551,35117485.00,30746,22.49,5.50,-1.25
16-December-2024,255.75,259.70,255.75,259.00,258.024733657293732085,584022,3435,150692121.00,476017,81.51,3.95,3.25
13-December-2024,257.90,258.75,251.10,257.85,255.205781959012250920,370013,5327,94429457.00,137654,37.20,7.65,-0.05
12-December-2024,259.40,260.70,258.00,259.20,259.707010402243533373,312721,2489,81215836.00,176312,56.38,2.70,-0.20
11-December-2024,263.95,265.00,259.95,260.65,262.983869973723576506,713948,9703,187756808.00,320967,44.96,5.05,-3.30
10-December-2024,263.00,264.30,261.00,263.10,262.589788340013783786,583294,8095,153167048.00,297848,51.06,3.30,0.10
9-December-2024,264.20,264.65,261.40,262.95,263.178307023074513349,252183,2747,66369095.00,63303,25.10,3.25,-1.25
6-December-2024,260.25,266.80,258.00,264.45,263.757091892783628844,1066852,16641,281389781.00,515647,48.33,8.80,4.20
5-December-2024,261.45,262.45,258.55,260.05,260.574588520874213410,472928,4144,123233019.00,210751,44.56,3.90,-1.40
4-December-2024,255.60,261.75,254.35,260.55,258.875511959633828495,545209,3884,141141259.00,113859,20.88,7.40,4.95
3-December-2024,247.15,255.00,247.15,254.50,252.752127605863091902,812063,9682,205250651.00,386156,47.55,7.85,7.35
2-December-2024,246.30,247.40,244.30,246.45,246.049078881855039476,210885,2989,51888060.00,37144,17.61,3.10,0.15
29-November-2024,250.10,250.50,244.30,246.35,247.112565738840430990,374208,4588,92471499.00,103642,27.70,6.20,-3.75
28-November-2024,247.60,252.00,245.70,249.15,248.092928104479038745,679945,7897,168689546.00,202368,29.76,6.30,1.55
27-November-2024,247.15,249.75,244.65,246.55,247.147149350649350649,308000,3021,76121322.00,57486,18.66,5.10,-0.60
26-November-2024,247.10,249.90,245.80,247.40,247.636477314731072015,254306,3759,62975442.00,114771,45.13,4.10,0.30
25-November-2024,241.15,248.20,240.85,247.20,246.667283533881365579,1133145,13513,279509799.00,420043,37.07,7.35,6.05
22-November-2024,228.65,237.85,228.65,236.10,235.295043552028333155,862876,8245,203030446.00,228397,26.47,9.20,7.45
21-November-2024,236.60,237.30,219.85,228.60,226.140301774570084555,1628169,20109,368194629.00,608151,37.35,17.45,-8.00
19-November-2024,242.05,246.00,236.30,237.20,241.928539951525349037,499230,6953,120777985.00,134139,26.87,9.70,-4.85
18-November-2024,241.20,243.85,236.15,241.45,240.151549519123407010,797086,13433,191421438.00,150930,18.94,7.70,0.25
14-November-2024,243.15,246.90,241.00,241.55,243.615225216217567364,400060,5581,97460707.00,139002,34.75,5.90,-1.60
13-November-2024,250.00,252.70,241.85,243.35,248.108464326706584344,385961,5290,95760191.00,68536,17.76,10.85,-6.65
12-November-2024,258.65,260.70,251.95,252.55,255.543706926875024427,383795,5090,98076397.00,143607,37.42,8.75,-6.10
11-November-2024,255.65,259.60,252.50,258.35,257.428241443298549083,981862,18432,252759008.00,123707,12.60,7.10,2.70
8-November-2024,262.75,262.75,254.20,256.30,257.913251612961756136,661361,7504,170573766.00,234231,35.42,8.55,-6.45
7-November-2024,262.80,266.25,261.00,262.75,263.658830309502207543,1120929,11565,295542829.00,506069,45.15,5.25,-0.05
6-November-2024,260.00,263.90,259.25,262.60,262.098160912620774764,664460,7697,174153744.00,214092,32.22,4.65,2.60
5-November-2024,253.10,258.50,251.50,257.80,255.085990440068438852,1450638,12098,370037431.00,637289,43.93,7.00,4.70
4-November-2024,253.15,255.60,247.60,252.75,251.163585633830556480,1066255,9164,267804429.00,346150,32.46,8.00,-0.40
1-November-2024,253.85,254.00,252.00,253.70,253.472460136815534703,161239,5590,40869646.00,109629,67.99,2.00,-0.15
31-October-2024,251.45,254.20,248.45,251.20,250.819533227433798243,286435,2596,71843493.00,63723,22.25,5.75,-0.25
30-October-2024,255.00,256.40,250.70,251.35,254.070174077109999854,618519,8131,157147230.00,198377,32.07,5.70,-3.65
29-October-2024,250.00,255.00,247.55,254.60,251.562264647602056111,547052,4689,137617640.00,112212,20.51,7.45,4.60
28-October-2024,241.15,253.55,240.25,249.90,250.241450531242241058,1554658,14426,389039873.00,291323,18.74,13.30,8.75
25-October-2024,244.70,245.50,234.25,239.50,239.158538581207803714,531593,7016,127135005.00,153358,28.85,11.25,-5.20
24-October-2024,236.95,245.65,236.70,245.05,243.365110871661090001,317394,2892,77242626.00,64167,20.22,8.95,8.10
23-October-2024,233.95,239.90,229.15,237.95,234.723288112024730941,522099,3615,122548794.00,219016,41.95,10.75,4.00
22-October-2024,245.00,245.05,233.10,233.60,237.580998948565176136,350949,3855,83378814.00,108174,30.82,11.95,-11.40
21-October-2024,247.45,251.15,244.85,245.70,247.155346454048331505,920021,9077,227388109.00,352679,38.33,6.30,-1.75
18-October-2024,241.75,248.70,238.00,248.00,244.870139187831826660,452985,3779,110922500.00,126918,28.02,10.70,6.25
17-October-2024,243.40,245.00,239.85,241.80,241.925622903591744130,245062,2361,59286777.00,84227,34.37,5.15,-1.60
16-October-2024,243.85,245.50,242.80,244.10,244.100833980692166330,292213,3928,71329437.00,91318,31.25,2.70,0.25
15-October-2024,245.00,248.05,242.25,243.85,245.242495001251406112,363591,3754,89167964.00,113200,31.13,5.80,-1.15
14-October-2024,244.35,245.50,242.55,244.60,244.276509150587128982,333913,6995,81567102.00,103603,31.03,2.95,0.25
11-October-2024,247.00,248.10,242.00,242.30,244.531128207130862654,512140,5512,125234172.00,182015,35.54,6.10,-4.70
10-October-2024,246.55,252.00,245.00,246.30,249.378896279833193280,509332,3056,127016652.00,107982,21.20,7.00,-0.25
9-October-2024,248.05,250.30,244.60,246.10,247.004984258263474221,666699,6297,164677976.00,139919,20.99,5.70,-1.95
8-October-2024,242.10,248.70,240.90,247.60,245.300788760871281010,595491,5004,146074412.00,76369,12.82,7.80,5.50
7-October-2024,251.35,253.20,239.00,242.30,243.833240458380625487,1170032,12082,285292694.00,143723,12.28,14.20,-9.05
4-October-2024,247.05,255.65,244.30,250.55,251.880679709473407323,1322977,8584,333232346.00,282705,21.37,11.35,3.50
3-October-2024,244.05,249.65,243.40,245.05,246.466272366352923271,762194,14181,187855114.00,398131,52.23,6.25,1.00
1-October-2024,250.05,251.50,248.15,248.95,249.428866526595156474,226075,3256,56389631.00,55283,24.45,3.35,-1.10
30-September-2024,248.80,251.60,246.25,247.75,249.231687078525165496,1034611,17975,257857845.00,438604,42.39,5.35,-1.05
27-September-2024,244.95,250.00,244.70,249.45,247.627205571087655314,429934,4794,106463355.00,162846,37.88,5.30,4.50
26-September-2024,243.60,245.90,241.75,245.05,244.028612412988266273,534698,7751,130481611.00,212118,39.67,4.15,1.45
25-September-2024,243.65,245.10,240.55,243.40,241.927583772219562305,1320008,15489,319346346.00,930697,70.51,4.55,-0.25
24-September-2024,244.50,247.00,242.00,243.65,244.519007339369425512,503858,7861,123202858.00,195486,38.80,5.00,-0.85
23-September-2024,237.05,245.35,236.00,244.55,243.097337684105933112,829278,10380,201595274.00,318254,38.38,9.35,7.50
20-September-2024,238.20,239.50,235.05,235.45,238.012354626993019343,871981,15426,207542251.00,481531,55.22,4.45,-2.75
19-September-2024,239.75,241.65,231.05,236.80,235.803565312596502063,534315,7305,125993382.00,216918,40.60,10.60,-2.95
18-September-2024,239.40,240.90,237.15,237.75,239.320677327498920977,368389,7486,88163105.00,163224,44.31,3.75,-1.65
17-September-2024,240.00,240.55,238.25,239.70,239.492012367478327847,550476,6968,131834605.00,378381,68.74,2.30,-0.30
16-September-2024,240.75,242.00,238.55,239.05,240.085049008533731511,1394349,13551,334762348.00,934302,67.01,3.45,-1.70
13-September-2024,238.35,241.10,236.80,239.30,239.217536922290073417,2563289,19744,613183681.00,2126657,82.97,4.30,0.95
12-September-2024,235.25,237.90,233.20,237.20,235.697297714450505485,246199,3258,58028439.00,69835,28.37,4.70,1.95
11-September-2024,236.00,237.20,231.80,232.75,234.742672467436866313,377651,6912,88650805.00,129019,34.16,5.40,-3.25
10-September-2024,237.55,237.55,235.05,235.75,236.116820011500862564,660820,4490,156030717.00,482582,73.03,2.50,-1.80
