Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-December-2024,65.67,66.09,65.00,65.82,65.412394493418095152,1430361,10001,93563338.00,650445,45.47,1.09,0.15
9-December-2024,66.02,66.38,65.15,65.25,65.632066907922261099,1802238,14576,118284605.00,840324,46.63,1.23,-0.77
6-December-2024,65.98,66.43,65.55,65.90,65.961968473144614655,2043147,12646,134769998.00,772746,37.82,0.88,-0.08
5-December-2024,66.63,66.64,65.70,65.98,66.101831101120164016,1597891,11529,105623521.00,691284,43.26,0.94,-0.65
4-December-2024,65.83,66.38,65.00,66.22,65.606479762346825102,818672,4252,53710188.00,237673,29.03,1.38,0.39
3-December-2024,64.61,65.39,64.40,65.18,64.931185994109643412,647499,3795,42042878.00,257004,39.69,0.99,0.57
2-December-2024,64.24,64.47,63.86,64.38,64.169891429393155018,556320,3399,35698994.00,217364,39.07,0.61,0.14
29-November-2024,64.44,64.75,63.80,64.04,64.232803163199214786,751897,3779,48296452.00,330768,43.99,0.95,-0.40
28-November-2024,64.43,64.96,64.16,64.25,64.486230850644775205,1718661,11353,110829970.00,822390,47.85,0.80,-0.18
27-November-2024,65.20,65.20,63.87,64.18,64.345542265656311142,1774029,15156,114150858.00,773305,43.59,1.33,-1.02
26-November-2024,64.73,65.34,64.40,65.15,64.925861067378364498,1425324,8970,92540388.00,672820,47.20,0.94,0.42
25-November-2024,65.46,66.13,64.44,64.68,65.427972903132892960,2194202,13326,143562189.00,945131,43.07,1.69,-0.78
22-November-2024,62.95,64.80,62.95,64.15,64.296522730229649575,1667889,10665,107239463.00,757833,45.44,1.85,1.20
21-November-2024,64.61,64.61,62.37,62.95,63.178047396410323813,958638,6083,60564877.00,316747,33.04,2.24,-1.66
19-November-2024,65.84,66.46,64.25,64.61,65.695997342239251021,1598338,13622,105004409.00,667711,41.78,2.21,-1.23
18-November-2024,64.00,65.80,63.17,65.56,64.869782599671819790,1180449,6007,76575470.00,389460,32.99,2.63,1.56
14-November-2024,63.79,64.87,63.05,63.38,63.714389118226265632,2438426,17840,155362823.00,1184461,48.57,1.82,-0.41
13-November-2024,66.08,66.08,63.11,63.64,64.609103782130949013,3775332,31303,243920817.00,1411112,37.38,2.97,-2.44
12-November-2024,67.39,67.39,66.02,66.24,66.668817510571635152,638974,3970,42599641.00,285794,44.73,1.37,-1.15
11-November-2024,66.09,67.00,65.60,66.54,66.359855804423827069,2609234,13969,173148392.00,1272100,48.75,1.40,0.45
8-November-2024,66.53,66.66,65.32,65.65,65.901841294213143497,1886119,16453,124298715.00,714833,37.90,1.34,-0.88
7-November-2024,67.01,68.11,66.35,66.53,67.212243564544219881,2393731,14106,160888031.00,1084614,45.31,1.76,-0.48
6-November-2024,66.83,67.17,66.18,66.90,66.688877156221384436,1090971,5520,72755631.00,429294,39.35,0.99,0.07
5-November-2024,65.66,66.50,65.34,66.30,65.926012271180390399,2173874,15885,143314844.00,973755,44.79,1.16,0.64
4-November-2024,67.57,67.57,65.41,65.85,66.213253179188288839,3755597,29910,248670295.00,1555878,41.43,2.16,-1.72
1-November-2024,66.89,67.60,66.61,67.16,67.205206340760229380,2435607,19762,163685471.00,1518143,62.33,0.99,0.27
31-October-2024,69.11,70.59,65.51,65.95,68.195477195655764285,6636104,34118,452552279.00,2343998,35.32,5.08,-3.16
30-October-2024,67.54,69.52,67.29,68.82,68.747054762126111028,4184297,19942,287658095.00,1108868,26.50,2.23,1.28
