Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
12-December-2024,322.55,322.55,314.05,316.85,316.975557917109458023,6587,433,2087918.00,2984,45.30,8.50,-5.70
11-December-2024,324.95,326.70,320.45,321.60,322.351203353163872363,14792,695,4768219.00,7031,47.53,6.25,-3.35
10-December-2024,308.20,328.00,306.70,325.85,318.131143966156395830,22929,875,7294429.00,9656,42.11,21.30,17.65
9-December-2024,307.20,309.95,305.30,306.35,307.485575695685473576,3917,172,1204421.00,1962,50.09,4.65,-0.85
6-December-2024,302.20,309.15,302.20,307.10,306.649299933326983522,10499,448,3219511.00,5738,54.65,6.95,4.90
5-December-2024,304.70,308.80,303.85,306.05,306.137996875542440548,5761,423,1763661.00,3370,58.50,4.95,1.35
4-December-2024,309.90,309.90,304.40,306.40,306.803087192323738005,7191,371,2206221.00,4215,58.61,5.50,-3.50
3-December-2024,304.90,308.55,304.90,306.70,306.639411027568922305,3192,173,978793.00,2333,73.09,3.65,1.80
2-December-2024,309.95,310.00,300.55,303.20,304.056361607142857142,5376,224,1634607.00,2656,49.40,9.45,-6.75
29-November-2024,308.15,310.50,305.20,306.35,306.677629063097514340,2615,149,801962.00,2192,83.82,5.30,-1.80
28-November-2024,308.30,312.75,305.40,309.05,309.678794863351992097,6074,181,1880989.00,3580,58.94,7.35,0.75
27-November-2024,306.00,310.20,303.35,308.35,306.779344073647871116,3476,219,1066365.00,1308,37.63,6.85,2.35
26-November-2024,306.95,308.25,303.05,305.70,305.229905277401894451,7390,290,2255649.00,4152,56.18,5.20,-1.25
25-November-2024,308.20,311.15,301.95,302.30,305.413635922800892250,10311,460,3149120.00,5943,57.64,9.20,-5.90
22-November-2024,305.00,310.10,301.25,308.20,305.384904341748929850,11447,534,3495741.00,5942,51.91,8.85,3.20
21-November-2024,308.00,308.00,300.45,305.85,304.010917537746806039,4305,251,1308767.00,2109,48.99,7.55,-2.15
19-November-2024,304.95,307.75,301.80,307.00,305.173422482239866276,2393,117,730280.00,1156,48.31,5.95,2.05
18-November-2024,297.05,307.15,297.05,301.75,302.441308943836749701,10879,471,3290259.00,5091,46.80,10.10,4.70
14-November-2024,305.45,308.75,297.25,299.95,303.073591192235260031,6903,313,2092117.00,2312,33.49,11.50,-5.50
13-November-2024,315.00,315.65,305.00,307.00,309.265798905866817581,5301,181,1639418.00,3044,57.42,10.65,-8.00
12-November-2024,310.05,321.30,310.05,316.95,317.781915678654006985,20327,1254,6459553.00,14997,73.78,11.25,6.90
11-November-2024,313.40,317.95,308.05,315.15,313.928919757647406531,6767,279,2124357.00,4020,59.41,9.90,1.75
8-November-2024,306.25,315.00,305.80,312.95,311.620107858243451463,12980,825,4044829.00,9200,70.88,9.20,6.70
7-November-2024,313.85,314.70,308.75,309.45,312.929633659775117881,2757,100,862747.00,1919,69.60,5.95,-4.40
6-November-2024,314.80,315.90,310.30,311.50,312.472148541114058355,5278,200,1649228.00,2391,45.30,5.60,-3.30
5-November-2024,309.05,311.40,307.65,309.00,309.820816453723901526,3209,141,994215.00,1556,48.49,3.75,-0.05
4-November-2024,315.70,315.70,307.85,308.70,309.263147566718995290,5096,226,1576005.00,3982,78.14,7.85,-7.00
1-November-2024,316.70,318.00,314.50,316.45,316.199608610567514677,3577,360,1131046.00,2888,80.74,3.50,-0.25
31-October-2024,313.35,315.00,310.90,314.65,313.287116118480828638,5503,240,1724019.00,2551,46.36,4.10,1.30
30-October-2024,310.50,314.30,308.05,313.35,310.927713317589074853,9739,300,3028125.00,4337,44.53,6.25,2.85
29-October-2024,310.00,314.30,307.05,309.15,310.005836008170411438,13708,665,4249560.00,5658,41.28,7.25,-0.85
28-October-2024,303.30,311.90,298.05,310.20,303.177328176138054150,6722,342,2037958.00,3105,46.19,13.85,6.90
25-October-2024,309.30,310.00,292.50,307.10,301.887159235668789808,39250,1659,11849071.00,19507,49.70,17.50,-2.20
24-October-2024,304.75,311.15,301.25,309.30,306.700514683620950650,16515,601,5065159.00,7138,43.22,9.90,4.55
23-October-2024,304.00,305.25,297.90,302.90,302.899147974265345157,5751,372,1741973.00,1620,28.17,7.35,-1.10
22-October-2024,307.00,308.65,296.45,302.40,301.240594172975453085,17436,1051,5252431.00,8160,46.80,12.20,-4.60
21-October-2024,306.15,312.25,303.30,306.15,306.562708676228544556,21265,1071,6519056.00,11870,55.82,8.95,0.00
18-October-2024,309.00,314.75,307.25,310.00,311.490621802887347959,8797,579,2740183.00,2986,33.94,7.50,1.00
17-October-2024,311.95,319.10,310.00,311.25,316.975626873309452445,68395,559,21679548.00,57892,84.64,9.10,-0.70
16-October-2024,306.20,309.60,302.50,308.55,306.718815742213556365,19489,741,5977643.00,11717,60.12,7.10,2.35
15-October-2024,305.70,308.00,303.85,306.40,305.355291576673866090,12964,671,3958626.00,9244,71.31,4.15,0.70
14-October-2024,307.40,310.85,304.60,305.50,306.355257087199466858,19507,892,5976072.00,13123,67.27,6.25,-1.90
11-October-2024,311.40,312.95,306.85,307.35,309.035730611001066585,13126,1315,4056403.00,8544,65.09,6.10,-4.05
10-October-2024,315.90,316.75,309.40,311.50,313.125058523643551995,19223,986,6019203.00,12977,67.51,7.35,-4.40
9-October-2024,320.55,320.55,313.45,315.90,315.907532372788619368,16449,775,5196363.00,9301,56.54,7.10,-4.65
8-October-2024,308.85,321.00,307.90,318.95,313.061953709530802041,14301,582,4477099.00,7353,51.42,13.10,10.10
7-October-2024,320.40,320.40,306.85,309.05,310.613101661990071228,9266,424,2878141.00,4867,52.53,13.55,-11.35
4-October-2024,318.40,320.60,311.25,319.00,317.625119920181127441,26059,1032,8276993.00,15306,58.74,9.35,0.60
3-October-2024,318.00,318.90,311.20,316.55,314.873430905004659321,36486,874,11488472.00,21305,58.39,7.70,-1.45
1-October-2024,313.15,315.05,312.10,314.20,313.906083105379705614,7677,366,2409857.00,4403,57.35,2.95,1.05
30-September-2024,307.30,314.45,305.85,313.15,308.807541914403556698,18669,696,5765128.00,11112,59.52,8.60,5.85
27-September-2024,315.05,315.05,307.05,308.80,310.592964024196115886,31410,1708,9755725.00,19762,62.92,8.00,-6.25
26-September-2024,324.00,324.00,314.15,314.95,316.298849727178882170,13562,979,4289645.00,7791,57.45,9.85,-9.05
25-September-2024,322.20,324.00,318.60,320.80,321.152568800187105324,12827,604,4119424.00,6773,52.80,5.40,-1.40
24-September-2024,322.00,325.05,320.55,322.35,322.447262203944863300,13131,882,4234055.00,7003,53.33,4.50,0.35
