Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-June-2025,177.70,181.20,177.35,179.95,179.294173443073244474,101209,1395,18146184.00,30467,30.10,3.85,2.25
19-June-2025,180.90,180.90,177.25,178.05,178.996374136024599611,255939,2293,45812153.00,113801,44.46,3.65,-2.85
18-June-2025,176.50,181.70,175.80,180.70,179.751221431045496239,574531,4883,103272649.00,150403,26.18,5.90,4.20
17-June-2025,178.25,179.05,174.70,174.95,176.748692574819529741,120657,1386,21325967.00,39597,32.82,4.35,-3.30
16-June-2025,174.15,178.85,172.00,178.35,175.332562331772123766,242974,2080,42601254.00,65284,26.87,6.85,4.20
13-June-2025,173.00,176.90,173.00,175.15,174.873694255638877818,273503,2709,47828480.00,75798,27.71,3.90,2.15
12-June-2025,182.50,183.55,177.00,177.55,179.877331443202036712,345655,5009,62175499.00,152578,44.14,6.55,-4.95
11-June-2025,182.45,182.85,179.25,182.50,181.470189994628301842,342536,2921,62160073.00,110202,32.17,3.60,0.05
10-June-2025,186.20,186.20,180.55,181.05,183.257282731923745971,448973,4205,82277572.00,151317,33.70,5.65,-5.15
9-June-2025,174.80,187.20,174.80,186.15,183.716500864443989170,3948781,27169,725456228.00,1711685,43.35,12.40,11.35
6-June-2025,166.85,174.20,166.45,173.60,171.713100196365364651,479718,4119,82373865.00,126043,26.27,7.75,6.75
5-June-2025,169.45,170.60,166.50,166.80,167.604273909509617989,118112,1345,19796076.00,57475,48.66,4.10,-2.65
4-June-2025,169.95,169.95,166.40,168.90,168.448393043199487056,187155,1767,31525959.00,94000,50.23,3.55,-1.05
3-June-2025,173.00,173.70,169.55,169.95,171.548049989226459814,334152,3621,57323124.00,149710,44.80,4.15,-3.05
2-June-2025,170.25,175.20,169.50,172.75,173.035089031240237802,829091,7758,143461835.00,475085,57.30,5.70,2.50
30-May-2025,170.75,171.80,167.10,170.20,169.510780730214793215,292188,3320,49529016.00,119345,40.85,4.70,-0.55
29-May-2025,169.95,171.95,168.60,170.95,170.354789198007899708,186336,1485,31743230.00,108582,58.27,3.35,1.00
28-May-2025,168.95,171.15,168.60,169.10,169.608110823723122200,308526,3024,52328512.00,155486,50.40,2.55,0.15
27-May-2025,165.70,170.70,165.70,168.95,168.953743866259859679,568984,5470,96131977.00,288847,50.77,5.00,3.25
26-May-2025,165.35,166.70,164.30,165.65,165.367992403491472188,246429,2720,40751469.00,114511,46.47,2.40,0.30
23-May-2025,165.60,166.20,164.50,165.55,165.222386655653450807,87168,825,14402105.00,48379,55.50,1.70,-0.05
22-May-2025,167.35,167.90,164.45,165.45,165.995235956948205941,142526,1414,23658637.00,62113,43.58,3.45,-1.90
21-May-2025,165.30,168.60,163.40,168.20,166.606861157268157247,285258,3539,47525940.00,142720,50.03,5.20,2.90
20-May-2025,170.85,171.60,164.40,165.00,167.034285631668738975,345830,4087,57765467.00,147032,42.52,7.20,-5.85
19-May-2025,170.10,173.25,169.50,170.55,171.248766064825519472,549259,5593,94059926.00,320561,58.36,3.75,0.45
16-May-2025,169.00,170.80,168.35,170.10,169.440420469667845092,371965,3951,63025906.00,228476,61.42,2.45,1.10
15-May-2025,167.50,169.40,166.65,169.05,167.942498957668884367,280621,2074,47128192.00,127538,45.45,2.75,1.55
14-May-2025,163.70,167.80,161.80,166.85,165.753966546941178182,618359,5777,102495457.00,,,6.00,3.15
13-May-2025,164.30,165.55,162.10,162.40,163.571090838028236146,104901,1337,17158771.00,41166,39.24,3.45,-1.90
12-May-2025,160.60,165.70,160.60,163.55,163.377780368169673395,651982,8856,106519372.00,261413,40.10,5.10,2.95
9-May-2025,153.60,157.95,153.05,156.95,155.923128405099698553,542385,6537,84570366.00,237547,43.80,4.90,3.35
8-May-2025,159.80,162.80,156.15,157.30,160.016207129412778919,139198,1940,22273936.00,43755,31.43,6.65,-2.50
7-May-2025,154.80,159.90,154.80,159.50,157.748327162672634559,266314,2176,42010588.00,159038,59.72,5.10,4.70
6-May-2025,164.20,166.15,157.00,157.40,159.603297417719841651,482984,6358,77085839.00,171692,35.55,9.15,-6.80
5-May-2025,161.80,165.85,161.50,164.45,164.452299226202174678,218791,1761,35980683.00,83845,38.32,4.35,2.65
2-May-2025,168.05,173.35,161.10,161.70,164.410901666521245964,1432625,14823,235539168.00,408331,28.50,12.25,-6.35
30-April-2025,167.85,167.85,163.60,165.65,165.557232888146911519,239600,2543,39667513.00,68121,28.43,4.25,-2.20
29-April-2025,165.70,171.85,165.70,167.85,169.005541318556483849,375001,3914,63377247.00,97121,25.90,6.15,2.15
28-April-2025,165.20,166.85,161.70,164.20,164.065679520915353333,246637,3268,40464667.00,95834,38.86,5.15,-1.00
25-April-2025,170.05,171.70,164.45,165.25,167.171336112825298394,664390,9181,111066964.00,382392,57.56,7.25,-4.80
24-April-2025,164.10,172.00,164.10,170.75,170.559685662628304599,140486,2099,23961248.00,53117,37.81,7.90,6.65
