Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-September-2024,123.35,123.90,122.25,122.80,122.918300523277195127,225693,2479,27741800.00,66845,29.62,1.65,-0.55
27-September-2024,127.55,127.55,121.55,123.35,124.435573137456687783,529585,4292,65899213.00,299521,56.56,6.00,-4.20
26-September-2024,126.35,127.50,124.70,126.90,126.413406031481994886,162315,1562,20518792.00,54521,33.59,2.80,0.55
25-September-2024,127.70,128.60,125.65,126.95,126.673796150156283848,258504,1871,32745683.00,129327,50.03,2.95,-0.75
24-September-2024,128.15,128.50,126.50,127.25,127.398897495119119016,391835,2508,49919347.00,140381,35.83,2.00,-0.90
23-September-2024,124.05,127.85,122.60,127.35,126.339869482652392172,1264353,9343,159738193.00,712750,56.37,5.25,3.30
20-September-2024,122.60,125.45,122.60,123.45,124.173383065014436417,356044,3015,44211188.00,134814,37.86,2.85,0.85
19-September-2024,123.65,123.70,119.35,122.60,121.286651665541048777,312421,2536,37892497.00,127259,40.73,4.35,-1.05
18-September-2024,124.65,124.65,122.35,122.90,123.142448727527131548,231557,1768,28514496.00,91613,39.56,2.30,-1.75
17-September-2024,123.35,124.45,121.80,124.10,123.529496574417015053,629090,5198,77711171.00,276511,43.95,2.65,0.75
16-September-2024,121.95,127.30,121.65,123.25,124.685292068132973673,1568521,10125,195571499.00,713197,45.47,5.65,1.30
13-September-2024,119.45,121.75,118.00,120.25,119.664632957447332105,528263,3556,63214398.00,135106,25.58,3.75,0.80
12-September-2024,119.60,121.45,117.90,118.20,118.966345552358313524,399650,2490,47544900.00,157126,39.32,3.55,-1.40
11-September-2024,121.15,121.25,117.25,117.55,119.077099383330712925,572430,7882,68163304.00,267207,46.68,4.00,-3.60
10-September-2024,121.05,123.00,120.80,121.20,121.998178531831437329,429324,3614,52376746.00,143012,33.31,2.20,0.15
